27.02.2018,10700.40,244.9,
26.02.2018,10455.50,686.2,
25.02.2018,9769.30,-118.5,
24.02.2018,9887.80,-412.4,
23.02.2018,10300.20,245.2,
22.02.2018,10055,-619.5,
21.02.2018,10674.50,-835.4,
20.02.2018,11509.90,133.9,
19.02.2018,11376,684.8,
18.02.2018,10691.20,-594.9,
17.02.2018,11286.10,934.2,
16.02.2018,10351.90,117.9,
15.02.2018,10234,554.9,
14.02.2018,9679.10,900.9,
13.02.2018,8778.20,-221.8,
12.02.2018,9000,748,
11.02.2018,8252,-440.8,
10.02.2018,8692.80,-96.3,
09.02.2018,8789.10,294.8,
08.02.2018,8494.30,621.1,
07.02.2018,7873.20,-93.9,
06.02.2018,7967.10,901.2,
05.02.2018,7065.90,-1549.3,
04.02.2018,8615.20,-913.1,
03.02.2018,9528.30,366.1,
02.02.2018,9162.20,-155.8,
01.02.2018,9318,-1397,
31.01.2018,10715,-0.9,
30.01.2018,10715.90,-1058.4,
29.01.2018,11774.30,-330.9,
28.01.2018,12105.20,247.3,
27.01.2018,11857.90,136.8,
26.01.2018,11721.10,11.2,
25.01.2018,11709.90,-400.1,
24.01.2018,12110,528.1,
23.01.2018,11581.90,-27,
22.01.2018,11608.90,-706.28,
21.01.2018,12315.18,-1276.53,
20.01.2018,13591.71,1339.83,
19.01.2018,12251.88,286.25,
18.01.2018,11965.63,130.4,
17.01.2018,11835.23,-139.81,
16.01.2018,11975.04,-2759.66,
15.01.2018,14734.70,-121.2,
14.01.2018,14855.90,-504.1,
13.01.2018,15360,216.91,
12.01.2018,15143.09,588.57,
11.01.2018,14554.52,-1714.57,
10.01.2018,16269.09,269.68,
09.01.2018,15999.41,-664.24,
08.01.2018,16663.65,-1028.43,
07.01.2018,17692.08,-632.77,
06.01.2018,18324.85,136.95,
05.01.2018,18187.90,1937.9,
04.01.2018,16250,209,
03.01.2018,16041,31,
02.01.2018,16010,787.98,
01.01.2018,15222.02,-251.65
