PARAMETRY SYMULACJI:
Srednia zmiana max: 95,89
Srednia zmiana min: 125,21
Szansa wzrostu zamkniecia: 0,55
Srednia zmiana zamkniecia: 244,57
Szansa wzrostu wolumenu: 0,52
Srednia zmiana wolumenu: 126,04
2020-11-24;9382,85;8806,58;8851,80;9134,60;726,22;
2020-11-25;9242,73;8978,16;9134,60;9001,80;671,06;
2020-11-26;9062,49;8735,34;9001,80;8780,59;786,70;
2020-11-27;9040,80;8705,77;8780,59;8971,15;728,00;
2020-11-28;9140,46;8725,68;8971,15;8732,14;632,62;
2020-11-29;8780,81;8652,78;8732,14;8661,88;619,42;
2020-11-30;8711,42;8067,07;8661,88;8069,66;635,77;
2020-12-01;8178,58;7944,61;8069,66;8026,23;440,16;
2020-12-02;8141,62;7985,58;8026,23;8131,94;445,03;
2020-12-03;8528,53;8128,16;8131,94;8413,46;406,70;
2020-12-04;8822,62;8269,88;8413,46;8620,40;343,40;
2020-12-05;8702,53;8138,65;8620,40;8183,73;245,30;
2020-12-06;8744,21;8151,02;8183,73;8700,61;247,47;
2020-12-07;8745,45;8086,14;8700,61;8139,40;183,43;
2020-12-08;8208,52;7700,68;8139,40;7974,37;126,96;
2020-12-09;8350,55;7853,25;7974,37;8196,64;51,28;
2020-12-10;8268,25;7949,05;8196,64;8053,98;118,01;
2020-12-11;8268,81;7714,13;8053,98;7865,77;91,44;
2020-12-12;8233,13;7725,91;7865,77;8042,67;66,25;
2020-12-13;8222,00;7697,89;8042,67;7820,74;120,63;
2020-12-14;7839,48;7564,07;7820,74;7578,17;100,87;
2020-12-15;7700,15;7523,60;7578,17;7593,44;72,41;
2020-12-16;7683,74;7249,14;7593,44;7357,20;-16,45;
2020-12-17;7597,91;7298,36;7357,20;7465,76;-66,69;
2020-12-18;7495,59;7269,63;7465,76;7473,38;0,00;
2020-12-19;7549,33;7035,56;7473,38;7145,93;-41,19;
2020-12-20;7152,29;6902,37;7145,93;6961,57;0,00;
2020-12-21;7187,99;6688,10;6961,57;7075,97;0,00;
2020-12-22;7228,25;6523,01;7075,97;6725,80;0,00;
2020-12-23;6756,43;6485,39;6725,80;6680,93;2,68;
2020-12-24;6845,34;6537,16;6680,93;6722,82;40,76;
2020-12-25;7273,11;6688,32;6722,82;6928,88;-19,51;
2020-12-26;7241,10;6747,75;6928,88;6961,13;-111,62;
2020-12-27;7114,45;6675,65;6961,13;6930,88;9,64;
2020-12-28;6998,57;6447,11;6930,88;6529,21;85,60;
2020-12-29;6598,72;5836,69;6529,21;5967,39;14,74;
2020-12-30;6395,85;5804,32;5967,39;6358,13;52,51;
2020-12-31;6639,38;6305,48;6358,13;6589,18;49,87;


Sredni kurs 7837,58
Mediana: 8039,35
Odcylenie standardowe: 891,81
